WO,FASE,ARTICOLO,Descrizione Articolo,ID DAD,C.d.L. Prev,Descrizione Centro di Lavoro previsto,C.d.L. Effett,Cod CIC,Descrizione Macchina,Scarti Materiale,Scarti Lavoraz.,Pezzi Ripassati,Pezzi da Avanzare,Pezzi Mancanti,Tot pezzi Contegg.,Qta totale su AS/400,Qta opera su AS/400,Tempo Attrezz. ORE,Tempo Lavoraz. ORE,Durata Soste Ore,Buon Tempo Ciclo ORE,Tempo Macc AS400 ORE,Tempo Attr AS400 ORE,Data_Ora_Fine,Tempo_Teorico_TOT_ORE,Indice_Inefficienza
25012917,22044,1203072101.0,PC A45 C10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,272.0,0,272.0,279.0,0.0,0.9,9.49,1.05,0.031,4.23,1.02,2025-09-10 23:47:58,8.432,1.1254743833017078
23009497,16019,1202606101.0,PC S25 C11A,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,191.0,0,191.0,202.0,0.0,0.58,1.47,0.38,0.006,4.72,1.0,2025-09-11 10:36:47,1.146,1.282722513089005
25003830,24044,1204560116.0,PC A80 C11 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,201.0,0,201.0,205.0,0.0,1.48,15.95,2.38,0.0673333333333333,7.86,1.52,2025-09-12 14:57:17,13.534,1.1785133737254323
25004900,26044,1202610111.0,PC S35 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,104.0,6,104.0,110.0,0.0,1.03,5.14,0.48,0.0511666666666666,0.92,0.72,2025-09-15 13:18:19,5.3213333333333335,0.9659233274868452
25015734,16017,1205620131.0,PC O63 C13,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,212.0,0,212.0,206.0,0.0,0.94,2.41,0.95,0.0068333333333333,4.02,1.02,2025-09-15 18:22:34,1.4486666666666663,1.6635987114588129
25013585,16017,1205560111.0,PC O112 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,151.0,0,151.0,150.0,0.0,0.8,3.81,0.08,0.0301666666666666,3.4,1.0,2025-09-16 07:46:02,4.555166666666667,0.8364128645128243
25002331,22044,1204360131.0,PC A60-80/O-P90/P112 A13,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,1,0,330.0,3,331.0,332.0,0.0,1.15,9.29,0.53,0.0316666666666666,2.77,1.01,2025-09-16 18:34:14,10.481666666666666,0.8863094291620289
25015895,16019,1202602101.0,PC S45 C10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,91.0,0,91.0,100.0,0.0,1.75,2.32,0.45,0.0216666666666666,0.0,0.0,2025-09-17 11:20:54,1.971666666666667,1.176669484361792
23010235,16019,1202602211.0,PC S45 C11A,43,641.0,Prod.Dir.Dentatura Ingranaggi,643.0,43,43: KOEPFER 160/2,0,0,0,73.0,0,73.0,100.0,0.0,1.68,2.51,0.18,0.0346666666666666,2.08,1.0,2025-09-17 14:28:02,2.5306666666666664,0.9918335089567968
25006189,28044,1202600101.0,PC S45 A10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,58.0,0,58.0,50.0,0.0,2.79,7.96,1.28,0.1148333333333333,0.56,1.01,2025-09-18 09:26:22,6.660333333333333,1.1951353786096792
25019629,14019,1204000091.0,PC A40 A9 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,59.0,0,59.0,60.0,0.0,1.78,2.62,0.14,0.0465,0.39,1.01,2025-09-18 14:38:23,2.7435,0.9549845088390742
25018089,14019,1083003421.0,ALBERO MOTORE GR71 A12B AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,254.0,0,254.0,750.0,0.0,0.41,1.93,0.94,0.0038333333333333,3.13,1.0,2025-09-18 21:37:21,0.9736666666666668,1.982197877439233
25019997,14019,1089930581.0,PS EX10 Z10 IR7.2 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,480.0,0,480.0,483.0,0.0,0.3,2.31,0.21,0.0053333333333333,2.02,1.02,2025-09-19 12:07:53,2.56,0.90234375
25016449,20044,1203002121.0,PC A35 A12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,403.0,7,403.0,409.0,0.0,1.09,12.21,1.41,0.0266666666666666,3.07,1.02,2025-09-22 13:39:05,10.746666666666668,1.136166253101737
20013417,14019,1205044501.0,PC CM90 A10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,51.0,0,51.0,51.0,0.0,1.19,1.69,0.13,0.0341666666666666,0.0,0.0,2025-09-23 10:39:03,1.7425,0.96987087517934
24001349,18017,1089911011.0,ALB PIG RX 712 P2 A13,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,22.0,0,22.0,24.0,0.0,0.0,0.2,0.0,0.0113333333333333,1.2,1.0,2025-09-23 15:01:43,0.2493333333333333,0.8021390374331551
25020131,22044,1089930411.0,PS EX20 Z19 IR4.26 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,13.0,0,13.0,15.0,0.0,1.14,1.52,0.03,0.1298333333333333,0.68,1.51,2025-09-25 11:55:29,1.6878333333333333,0.9005628517823641
25017478,14019,1083003451.0,ALBERO MOTORE GR63 A15 NPF AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,105.0,0,105.0,115.0,0.0,0.24,0.95,0.09,0.0098333333333333,2.4,1.02,2025-10-02 11:48:33,1.0325,0.920096852300242
25019656,16017,1205042111.0,PC CM71 A10 *11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,76.0,0,76.0,231.0,0.0,0.56,1.21,0.53,0.0111666666666666,0.0,0.0,2025-10-02 15:53:43,0.8486666666666667,1.4257659073055773
25024407,16019,1202606111.0,PC S25 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,116.0,0,116.0,110.0,0.0,0.45,1.49,0.53,0.0081666666666666,1.98,1.02,2025-10-02 18:10:47,0.9473333333333332,1.5728360309641098
25022059,14019,1203021101.0,PC A41 A10 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,152.0,1,152.0,151.0,0.0,0.53,1.54,0.54,0.0065,1.26,1.01,2025-10-02 21:28:32,0.988,1.5587044534412955
25015742,14019,1200700211.0,PC 90 AP21,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,0,101.0,101.0,0.0,0.36,1.01,0.08,0.0108333333333333,1.06,1.02,2025-10-03 00:01:41,1.0941666666666667,0.923076923076923
25015905,16019,1089930641.0,PS EX30 Z18 IR5.33,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,259.0,0,259.0,258.0,0.0,0.58,2.63,0.3,0.0105,3.66,1.0,2025-10-07 13:09:17,2.7195,0.96708953851811
25021856,22044,1089930611.0,PS EX10 Z25 IR3.48 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,123.0,0,123.0,120.0,0.0,1.83,11.99,0.06,0.1221666666666666,2.0,1.01,2025-10-08 07:12:22,15.0265,0.7979236681862044
25020601,24044,1207000121.0,PC P71 B12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,106.0,0,106.0,103.0,0.0,1.86,4.61,0.32,0.0471666666666666,1.03,1.02,2025-10-09 15:08:00,4.999666666666667,0.9220614707647176
25023475,14019,1204600131.0,PC A100 A13,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,19.0,0,19.0,20.0,0.0,0.51,0.84,0.04,0.0416666666666666,0.4,1.02,2025-10-10 14:36:57,0.7916666666666666,1.0610526315789477
25023474,14019,1204600121.0,PC A100 A12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,17.0,0,17.0,20.0,0.0,0.01,0.32,0.0,0.0241666666666666,0.4,1.01,2025-10-10 15:30:22,0.4108333333333333,0.7789046653144016
24016491,22048,1205044131.0,PC CM90 A12 *24,43,639.0,Prod.Dir.Viper Rett.Diam.,643.0,43,43: KOEPFER 160/2,0,0,0,17.0,0,17.0,12.0,0.0,0.61,1.47,0.78,0.0451666666666666,0.1,0.67,2025-10-10 22:35:20,0.7678333333333334,1.914477968309095
25023497,14019,1203004161.0,PC A35 C16,43,641.0,Prod.Dir.Dentatura Ingranaggi,643.0,43,43: KOEPFER 160/2,0,0,0,97.0,3,97.0,100.0,0.0,0.33,0.79,0.1,0.0081666666666666,1.67,1.0,2025-10-13 13:04:59,0.7921666666666666,0.9972648853355776
25018201,24044,1207100181.0,PC P71 C18,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,98.0,0,98.0,100.0,0.0,0.79,7.06,0.04,0.0888333333333333,3.67,1.01,2025-10-13 23:06:27,8.705666666666668,0.8109660374468736
25011773,20044,1203004101.0,PC A35 C09A,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,98.0,0,98.0,100.0,0.0,0.5,2.22,0.05,0.0275,2.5,1.01,2025-10-14 09:52:16,2.695,0.8237476808905382
25018202,24044,1207100091.0,PC P71 C9,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,287.0,2,287.0,287.0,0.0,0.61,10.49,0.14,0.0445,3.88,1.02,2025-10-14 22:32:55,12.7715,0.8213600595074972
25018142,24044,1204280161.0,PC A50 B16,43,642.0,Prod.Dir.Rettifica Prof.Ingr.,643.0,43,43: KOEPFER 160/2,0,0,0,180.0,1,180.0,180.0,0.0,0.65,4.56,0.86,0.0205,5.55,1.5,2025-10-15 15:27:39,3.69,1.235772357723577
25015756,24044,1207900111.0,PC P63 C11,43,642.0,Prod.Dir.Rettifica Prof.Ingr.,643.0,43,43: KOEPFER 160/2,0,0,0,133.0,0,133.0,131.0,0.0,1.36,5.4,0.2,0.0428333333333333,1.09,1.0,2025-10-16 13:08:26,5.696833333333332,0.9478950294022996
25019920,14019,1204240131.0,PC A50-60/O-P71/P90 A12A,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,264.0,0,264.0,267.0,0.0,0.2,2.95,1.04,0.0071666666666666,5.11,1.01,2025-10-16 18:13:11,1.892,1.5591966173361524
25020516,14019,1083000291.0,ALBERO MOTORE GR63 A16 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,510.0,3,510.0,517.0,0.0,0.62,4.23,1.65,0.005,5.17,1.0,2025-10-20 14:45:48,2.5500000000000003,1.6588235294117648
25023795,16019,1204320106.0,PC A50 C10 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,646.0,0,646.0,649.0,0.0,0.41,8.83,0.54,0.0153333333333333,11.79,1.02,2025-10-21 00:23:15,9.905333333333331,0.8914389554448782
25024811,16017,1204440096.0,PC A60 C9 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,369.0,8,369.0,380.0,0.0,0.73,7.45,0.42,0.0228333333333333,8.23,1.01,2025-10-21 15:46:14,8.4255,0.8842205210373272
25013236,22044,1204600161.0,PC A100 A16,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,29.0,0,29.0,30.0,0.0,0.27,3.77,1.89,0.0668333333333333,0.65,1.02,2025-10-27 22:59:34,1.9381666666666664,1.945137157107232
25003499,20044,1200400111.0,PC A32 A11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,7,0,293.0,4,300.0,300.0,0.0,1.45,8.55,0.92,0.0291666666666666,2.15,1.02,2025-10-28 18:32:59,8.75,0.9771428571428572
25007189,16019,1203063111.0,PC A41 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,629.0,1,629.0,627.0,0.0,2.24,27.21,0.24,0.0445,3.46,1.02,2025-10-29 22:43:23,27.9905,0.9721155392008004
25019258,20044,1203002141.0,PC A35 A12A,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,69.0,0,69.0,70.0,0.0,0.84,4.27,0.86,0.0491666666666666,1.75,1.01,2025-10-30 10:09:52,3.3925000000000005,1.258658806190125
25018845,16019,1089910881.0,PC RX 712 OV1/OV2/P2/P3 C9,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,99.0,0,99.0,100.0,0.0,1.02,2.74,0.08,0.0321666666666666,2.83,1.02,2025-10-30 18:21:04,3.1844999999999994,0.860417647982415
25022426,14019,1204840101.0,PC A140 A10 AS,43,641.0,Prod.Dir.Dentatura Ingranaggi,643.0,43,43: KOEPFER 160/2,0,0,0,109.0,0,109.0,110.0,0.0,0.97,2.96,0.08,0.0316666666666666,2.2,1.0,2025-10-30 22:35:14,3.451666666666666,0.8575567358763884
25015760,16019,1089910901.0,PC RX 712 OV1/OV2/P2/P3 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,391.0,0,391.0,400.0,0.0,0.98,12.01,2.46,0.0243333333333333,15.0,1.0,2025-10-31 18:08:34,9.514333333333331,1.262305994464492
25023489,16017,1207600091.0,PC P112 C09,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,41.0,0,41.0,40.0,0.0,0.86,2.09,0.03,0.0608333333333333,0.89,1.0,2025-10-31 21:42:57,2.494166666666666,0.8379552288673571
25019061,16019,1202602111.0,PC S45 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,203.0,0,203.0,201.0,0.0,0.62,4.02,0.78,0.0165,1.68,1.5,2025-11-03 13:28:08,3.3495000000000004,1.2001791312136136
25010504,20044,1203002111.0,PC A35 A11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,180.0,0,180.0,201.0,0.0,1.31,5.93,0.27,0.0371666666666666,1.44,1.02,2025-11-04 00:12:22,6.69,0.8863976083707025
25003727,20044,1203000091.0,PC A35 A09 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,5,5,0,104.0,0,114.0,100.0,0.0,0.85,3.34,0.37,0.03,0.7,1.01,2025-11-04 11:31:09,3.4200000000000004,0.9766081871345028
25022059,22044,1203021101.0,PC A41 A10 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,152.0,0,152.0,151.0,0.0,2.01,5.08,0.14,0.038,1.26,1.01,2025-11-04 16:50:10,5.776,0.8795013850415513
25015743,22044,1204120171.0,PC A40-50/O-P63/P71 A17,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,385.0,0,385.0,375.0,0.0,0.86,12.85,1.17,0.0301666666666666,4.37,1.01,2025-11-05 13:45:22,11.614166666666668,1.106407404749946
25022993,14019,1203002101.0,PC A35 A10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,310.0,0,310.0,315.0,0.0,0.0,2.22,0.33,0.006,2.64,1.01,2025-11-05 17:45:13,1.86,1.1935483870967742
25025147,16017,1200200121.0,PC 63BP12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,94.0,0,94.0,100.0,0.0,0.0,0.46,0.1,0.0038333333333333,0.67,1.02,2025-11-05 19:00:10,0.3603333333333333,1.2765957446808511
25027061,14019,1203000091.0,PC A35 A09 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,78.0,0,78.0,80.0,0.0,0.27,0.6,0.2,0.0051666666666666,0.45,1.01,2025-11-05 20:26:09,0.403,1.4888337468982629
25020801,14019,1203002111.0,PC A35 A11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,219.0,0,219.0,220.0,0.0,0.24,1.15,0.12,0.0056666666666666,1.47,1.02,2025-11-05 22:12:05,1.241,0.9266720386784848
25022155,14019,1203004101.0,PC A35 C09A,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,0,101.0,101.0,0.0,0.26,0.7,0.11,0.007,1.26,1.0,2025-11-05 23:36:22,0.707,0.99009900990099
25024811,24044,1204440096.0,PC A60 C9 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,397.0,2,397.0,380.0,0.0,1.14,16.93,3.35,0.0341666666666666,19.0,1.0,2025-11-07 08:54:48,13.564166666666663,1.24814154942557
25025027,22044,1201300211.0,PC 112 AP22,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,76.0,0,76.0,70.0,0.0,1.59,5.56,0.05,0.0866666666666666,1.75,1.01,2025-11-07 15:04:04,6.586666666666667,0.8441295546558704
25023636,14019,1083000951.0,ALBERO MOTORE C19 GR80 A12B AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,326.0,0,326.0,325.0,0.0,0.0,2.56,0.65,0.0058333333333333,5.41,1.0,2025-11-07 21:22:38,1.9016666666666664,1.346187554776512
25019997,22044,1089930581.0,PS EX10 Z10 IR7.2 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,204.0,0,204.0,483.0,0.0,0.92,12.06,0.33,0.0685,5.8,1.02,2025-11-10 20:48:56,13.974,0.8630313439244311
25002670,22044,1200400191.0,PC 80 AP19,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,104.0,0,104.0,100.0,0.0,1.39,3.66,0.76,0.0298333333333333,1.0,1.02,2025-11-11 07:27:48,3.1026666666666665,1.1796304254404817
25008483,22044,1200710111.0,PC 90 AP11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,201.0,0,201.0,201.0,0.0,1.14,6.59,0.98,0.0278333333333333,1.68,1.02,2025-11-11 15:50:19,5.5945,1.17794262221825
25023570,26044,1089910831.0,PC RX 704 OV1 C19,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,63.0,0,63.0,60.0,0.0,1.15,4.6,0.87,0.059,2.51,1.51,2025-11-12 19:02:21,3.717,1.2375571697605594
25011772,24044,1207900231.0,PC P63 C23,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,2,101.0,100.0,0.0,1.84,8.68,0.11,0.0846666666666666,2.5,1.0,2025-11-13 08:42:54,8.551333333333334,1.0150463865284165
25019819,22044,1203070111.0,PC A45 A11 3C,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,15,145.0,4,160.0,151.0,0.0,3.24,7.04,2.29,0.0295,3.14,1.02,2025-11-13 17:50:51,4.720000000000001,1.4915254237288134
25019656,26044,1205042111.0,PC CM71 A10 *11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,270.0,2,270.0,231.0,0.0,0.69,11.74,5.81,0.0218333333333333,0.0,0.0,2025-11-17 08:41:50,5.895,1.9915182357930448
25019410,26044,1201901001.0,PC ID250 USCITA Z=12 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,984.0,4,984.0,990.0,0.0,0.76,41.66,4.11,0.038,16.49,1.01,2025-11-19 13:10:06,37.392,1.1141420624732563
25014485,28044,1202600171.0,PC S45 A17,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,1,0,255.0,2,256.0,254.0,0.0,3.21,28.75,1.29,0.1071666666666666,3.6,1.02,2025-11-20 20:31:24,27.434666666666665,1.047944206842924
25021404,22044,1201901031.0,PC ID125 USCITA Z=12 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,539.0,0,539.0,920.0,0.0,2.04,14.5,1.02,0.0295,6.44,1.02,2025-11-21 22:28:21,15.9005,0.911921008773309
25000125,18017,1089995351.0,PC GM5000 A18 *17X34 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,0,101.0,101.0,0.0,0.61,2.01,0.97,0.01,1.72,1.02,2025-11-24 20:55:21,1.01,1.9900990099009896
25023593,16019,1089930271.0,PS EX50 Z18 IR5.33,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,312.0,0,312.0,315.0,0.0,1.32,6.35,1.19,0.0165,9.5,1.01,2025-11-25 11:57:37,5.148000000000001,1.2334887334887332
25021196,22044,1089930891.0,PS EX50 Z12 IR7.5 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,23.0,0,23.0,20.0,0.0,1.56,2.76,1.45,0.0568333333333333,0.97,1.01,2025-11-25 16:48:09,1.3071666666666666,2.1114369501466275
25019918,24044,1089959451.0,PS EX20 Z25 IR3.48 *28/45 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,8.0,0,8.0,5.0,0.0,0.1,0.88,0.14,0.0893333333333333,0.42,1.01,2025-11-25 19:13:23,0.7146666666666667,1.2313432835820894
25023913,24044,1089959451.0,PS EX20 Z25 IR3.48 *28/45 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,3.0,0,3.0,10.0,0.0,0.21,0.33,0.16,0.1236666666666666,0.84,1.01,2025-11-25 19:37:15,0.371,0.8894878706199462
25019993,24044,1089945001.0,PS EX20 Z19 IR4.26 *28 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,11.0,0,11.0,10.0,0.0,0.65,1.56,0.55,0.094,0.42,1.02,2025-11-25 21:21:21,1.034,1.5087040618955512
25016233,22044,1089930631.0,PS EX30 Z15 IR6.2,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,201.0,0,201.0,200.0,0.0,0.83,8.79,0.18,0.0426666666666666,8.97,1.02,2025-11-26 15:05:19,8.576,1.0249533582089552
25019061,26044,1202602111.0,PC S45 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,194.0,0,194.0,201.0,0.0,1.61,15.84,1.93,0.0715,1.68,1.0,2025-11-27 17:25:29,13.871,1.1419508326724823
25023601,20044,1089930571.0,PS EX10 Z25 IR3.48,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,247.0,4,247.0,252.0,0.0,2.4,14.18,1.22,0.0523333333333333,10.53,1.5,2025-11-28 14:15:44,12.926333333333334,1.0969854818329507
25023795,24044,1204320106.0,PC A50 C10 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,652.0,3,652.0,649.0,0.0,1.65,26.35,0.88,0.039,12.44,1.01,2025-12-02 14:31:02,25.428,1.0362592417807142
25025056,16020,1089930261.0,PS EX50 Z24 IR4.25,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,71.0,0,71.0,270.0,0.0,0.47,3.8,0.27,0.0593333333333333,7.2,1.0,2025-12-02 21:08:23,4.212666666666667,0.902041462256686
25023476,16017,1204640161.0,PC A100 B16,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,95.0,0,95.0,120.0,0.0,0.89,1.52,0.16,0.0161666666666666,2.71,1.02,2025-12-03 11:03:27,1.5358333333333332,0.9896907216494848
25023783,14019,1089930591.0,PS EX10 Z13 IR5.77 PAM,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,246.0,1,246.0,250.0,0.0,3.6,5.85,0.72,0.0226666666666666,9.38,1.0,2025-12-03 17:31:19,5.5760000000000005,1.0491391678622668
25030211,14019,1089942721.0,PS EX10 Z13 IR5.77 X Z0,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,42.0,0,42.0,41.0,0.0,0.19,0.64,0.11,0.0133333333333333,0.49,1.01,2025-12-03 21:36:39,0.56,1.1428571428571428
25023497,20044,1203004161.0,PC A35 C16,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,99.0,1,99.0,100.0,0.0,0.88,5.66,0.06,0.0703333333333333,3.0,1.02,2025-12-04 14:09:56,6.963,0.8128680166594858
25023353,22044,1204480121.0,PC A80-100/O-P112/P132 A12,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,107.0,0,107.0,100.0,0.0,1.34,7.26,3.37,0.036,1.83,1.02,2025-12-05 11:43:12,3.852,1.884735202492212
25023796,16019,1204320126.0,PC A50 C12 N,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,325.0,0,325.0,330.0,0.0,1.39,3.28,0.35,0.0105,5.83,1.02,2025-12-09 13:09:59,3.4125,0.9611721611721612
25022336,16017,1089995931.0,PC GM2000 A13 *15X30 AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,101.0,0,101.0,101.0,0.0,1.04,2.89,0.73,0.0213333333333333,2.14,1.02,2025-12-09 16:47:44,2.1546666666666665,1.3412747524752475
25022993,20044,1203002101.0,PC A35 A10,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,321.0,0,321.0,315.0,0.0,1.14,6.6,1.23,0.0175,2.1,1.02,2025-12-10 16:03:01,5.617500000000001,1.1748998664886514
25018200,24044,1207300111.0,PC P90 C11,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,84.0,0,84.0,416.0,0.0,0.59,3.36,1.8,0.0181666666666666,7.01,1.02,2025-12-16 15:30:59,1.526,2.201834862385321
25017478,24044,1083003451.0,ALBERO MOTORE GR63 A15 NPF AS,43,643.0,Prod.Dir.Dentatura/Skiving,643.0,43,43: KOEPFER 160/2,0,0,0,118.0,1,118.0,115.0,0.0,1.96,4.66,1.05,0.0318333333333333,1.95,1.02,2025-12-17 13:34:12,3.756333333333333,1.2405714792794391
